textid,sentence,label
76851,-Mean 18 golf -$10 -Greg Norman's Shark Attack -$10 -Superstar Ice Hockey -$10 -Jack Nicklaus -$10 -Microbot 3D Design Disk -$10 -PGA tour golf -$10 -Renegade -$10 -Balance of Power -$10 -World Trophy Soccer,misc.forsale
76851,-$10 -Waterloo -$10,misc.forsale
76851,-Omni Play Basketball -$10 -All above software: $65 -Cadence treadmill -used for about 1 month -manual -LCD panel -built in computer -must sell locally due to size -bought for $700 -asking $190,misc.forsale
76851,This A2500 posted for a friend: (please email him at 7MQK@um.cc.umich.edu),misc.forsale
76851,"-Amiga 2500/030, 5 megs RAM, 40M SCSI drive, SCSI controller, A1084 monitor -$1200 OBO Thanks, Ralph (313) 677-3086, please call after 6:00pm, or send email (best way to reach me)",misc.forsale
76851,"rps@arbortext.com gilgalad@dip.eecs.umich.edu Ralph Seguin 2261 Glencoe Hills Dr. #8 Ann Arbor, MI 48108",misc.forsale
76441,"1988 Toyota Supra, Fully loaded automatic.",misc.forsale
76441,Maroon color with leather interior.,misc.forsale
76441,Alpine stereo system with CD changer.,misc.forsale
76441,"Alpine car alarm 90,000 miles, great condition, one owner.",misc.forsale
76441,Have to leave country in June.,misc.forsale
76441,"Asking $9,000 o.b.o.",misc.forsale
76441,Please call (310) 212 - 5376 and ask for Cary. --,misc.forsale
76441,---------------------------------------------------------------------------,misc.forsale
76441,Bernard Lin Departmental Research Assistant Computing and Information Services Columbia Business School ---------------------------------------------------------------------------,misc.forsale
76120,"Condensers, Kimble Modern Liebig West #18003.",misc.forsale
76120,Jacket length 500 mm.,misc.forsale
76120,"All glass, straight tubes.",misc.forsale
76120,Plastic/gasketed end caps.,misc.forsale
76120,Exactly like Central Scientific's 14459 series condensers.,misc.forsale
76120,Being sold in American Science & Surplus's April catalog for ~$20 each.,misc.forsale
76120,In original (old) packaging.,misc.forsale
76120,I have 13 of these.,misc.forsale
76120,$15 each.,misc.forsale
76120,Volume discounts: Buy Discount Bonus ------------------------------------------- 3 - 8 10% Free insurance.,misc.forsale
76120,9 + 30% Free shipping and insurance.,misc.forsale
76120,"For quality control, all have been opened and inspected for damage.",misc.forsale
76120,:),misc.forsale
76120,Buyer must pay for shipping/insurance unless otherwise noted.,misc.forsale
76120,Shipping should be about $2.00 for one or two; $3.00 for three or four; etc.,misc.forsale
76120,Insurance should be about $0.75 per tube.,misc.forsale
76120,-- sugarman@cs.umb.edu | 6172876077 univ | 6177313637 home | Standard Disclaimer Boston Massachusetts USA,misc.forsale
76704,X-News-Reader: VMS NEWS 1.24 I have some more 35mm slide projectors for sale regardless for my first post.,misc.forsale
76704,"All with new light bulb, no lens, no remote controller.",misc.forsale
76704,All inperfect working condition.,misc.forsale
76704,1.,misc.forsale
76704,Kodak Carousel 800 non-AF $60 2.,misc.forsale
76704,Kodak carousel 760H autofocus $85 3.,misc.forsale
76704,"Singer Caramate II, w/built-in lens, casette player non-AF $40 4.",misc.forsale
76704,"Singer Caramate SP, w/built-in lens, casette player non-AF $45 Yuesea",misc.forsale
76592,*********************Sony B+W Watchman TV********************* Sony B+W 2.5 inch TV.,misc.forsale
76592,It is in excellent condition.,misc.forsale
76592,"It has not been used much at all, thus why I am selling it.",misc.forsale
76592,It gets great $60 reception.,misc.forsale
76592,It sells new for $100 so I am asking $60.,misc.forsale
76592,"It is small enough (3""x6""x2"") that you can carry it around anywhere.",misc.forsale
76592,Please e-mail to jbell@eecom.gatech.edu --,misc.forsale
76592,"----------------------------------------------------------------------- John T. Bell Georgia Institute of Technology School of Electrical Engineering Atlanta, GA 30332-0250 E-MAIL: jbell@eecom.gatech.edu",misc.forsale
76785,As the title says.,misc.forsale
76785,I would like to sell my Star LV2010 9 pin printer.,misc.forsale
76785,"Its a narrow colum dot matrix, supports both parallel and serial interfacing, prints at 200 characters per second, has a 16K buffer, and is very dependable...",misc.forsale
76785,Drop some mail if your interested in it.,misc.forsale
76785,"$55 Plus shipping get the printer, and 6 extra srink-wraped ribbons, parallel connection cable, power cord, manual, and ONE sheet of paper (smile)...",misc.forsale
76785,Roy,misc.forsale
76203,Seeking North Carolina beach rental.,misc.forsale
76203,"Desire house for two families (4 adults, 3 kids) for one week in late June/early July. --",misc.forsale
76203,Fred Masterson fmaster@ravel.udel.edu Psychology Department Fred.Masterson@MVS.udel.edu University of Delaware gnm00666@udelvm.bitnet,misc.forsale
76203,"Newark, DE 19716 USA (302 831 2575)",misc.forsale
75943,I need some used scanners.,misc.forsale
75943,I'm limiting my selection to HP models with document feeders.,misc.forsale
75943,I think this means the ScanJet Plus and the ScanJet IIc.,misc.forsale
75943,"so...if you have one of these and want to sell it, please tell me.",misc.forsale
75943,--kyler,misc.forsale
75943,P.S.,misc.forsale
75943,I need only one with a Mac interface; the others are for IBM-PC compatibles.,misc.forsale
76945,Followup-To: comp.sys.mac.wanted Radius 24X accelerated graphics adaptor.,misc.forsale
76945,Supports multiple resolutions and allows on-the-fly changing of resolution or bit depth.,misc.forsale
76945,"MSRP $1999, street price $1700, your price: best offer over $800.",misc.forsale
76945,Scott (303)962-9473 x9779,misc.forsale
74819,"Followup-To: ba.market.misc Used, good condition: Hitachi V-422 40MHz Dual-Channel Portable Analog Oscilliscope o 1mV/div o DC offset o alternate magnification (10x magnified & non-magnified waveform) o VERT mode trigger o TV sync separation circuit List price $910.00 (...and the price Fry's electronics just quoted!) :-(",misc.forsale
74819,Sells for $699.99 (JDR MicroDevices current price) $745.95 (Products International),misc.forsale
74819,Your price used $425.00 obo JDR 2000 20MHz Dual-Channel Portable Analog Oscilliscope o 5mV/div o Component Tester (resistors/caps/diodes/coils),misc.forsale
74819,o TV video sync filter o z-axis input (intensity modulation) List price $479.95 (I think...but who pays retail?),misc.forsale
74819,"Sells for $389.95 (JDR MicroDevices) $299.95 (JDR floor sample...hurry, it's in their showroom!)",misc.forsale
74819,"Your price used $210.00 obo I'd prefer a local (Bay Area, California) buyer, so (a) I don't have to ship it and (b)",misc.forsale
74819,she or he can examine the scope prior to purchase.,misc.forsale
74819,rbn@apple.com,misc.forsale
76649,"What's so special about this label, that their discs are going for upwards of $6 more than most retail outlets average prices for CDs?",misc.forsale
76649,Mark,misc.forsale
76166,"Wanted: Used AT&T Buisness phone systems, will pay top dollar for them.",misc.forsale
76166,"Anyone interested in selling any, E-Mail or Call me.",misc.forsale
76166,__,misc.forsale
76166,_,misc.forsale
76166,_,misc.forsale
76166,_,misc.forsale
76166,_,misc.forsale
76166,_,misc.forsale
76166,_,misc.forsale
76166,_,misc.forsale
76166,__,misc.forsale
76166,_,misc.forsale
76166,Mike /orricelli M_Torricelli@unhh.unh.edu (603)862-7055,misc.forsale
76296,I have the following for sale: TI 855 Printer in excellect working condition $100 + postage Game = The Lost Files of Sherlock Holmes Original box and contents used 1 time and unregistered $30 + postage If iterested EMAIL me at: EMAIL = caldwell@epcot.spdc.ti.com and I will hold it for you.,misc.forsale
76831,X-Disclaimer: This message was written by an unauthenticated user at Oracle Corporation.,misc.forsale
76831,The opinions expressed are those of the user and not necessarily those of Oracle.,misc.forsale
76831,Home speakers: o NHT (Now Hear This Inc.),misc.forsale
76831,Model II floor tower speaker system.,misc.forsale
76831,"The Model II is a pair of 3 way design with a 3/4"" tweeter, 6.5"" mid-range, and two 6.5"" woofer for low bass.",misc.forsale
76831,"Impedance is 8 ohms (minimum 4 ohms), the cross-over points are 100Hz and 3.2 KHz.",misc.forsale
76831,Frequency response is rated at 40Hz to 22KHz +/- 3db.,misc.forsale
76831,Rated efficiency is 87db.,misc.forsale
76831,Power rating is between 35 to 200 watts per channel.,misc.forsale
76831,Black finish.,misc.forsale
76831,Magnetic shielded perfect for surround sound front speakers or HiFi audio speakers.,misc.forsale
76831,"retail $850.00 at Macys, asking $500 obo, a year old, rarely used, excellent just like new condition.",misc.forsale
76831,o,misc.forsale
76831,"Bose 301 book shelf speakers, black, perfect condition, like new, Paid $350.00, asking $220.00 firm o B&O (Bang & Olufsen) Beovox CX100 Satellite speakers, white.",misc.forsale
76831,"Brand new in box, paid $450.00.",misc.forsale
76831,"$350.00 obo o Yamaha center center paid $125, asking $80.00 firm, just like new o Yamaha rear channel speakers for Doby Surround Sound paid $150, asking $99.00, just like new Car speakers: o Boston Acoustic 861 seperates (car audio speakers), 6"" woofers with seperate tweeters and crossovers.",misc.forsale
76831,"Brand new in box, never been installed, $259.00 at Good Guys Asking $199.00 firm o 2 8"" MTX free air woofers, new in box, never been installed.",misc.forsale
76831,Paid $49.00 each at Good Guys Asking $70.00 firm,misc.forsale
75916,"Hi, I have the following software forsale: Microsoft MS-DOS 5.0 3.5""DD $15 --",misc.forsale
75916,"This is a good buy for those who don't need all the utils in DOS 6.0 Accolade Hardball II 5.25""DD $10 -- Good arcade baseball game, graphics/sound are pretty good, has the ability to make schedules and edit player stats Accolade The Third Courier 5.25""HD $5 -- Adventure/Spy type game EGA Earl Weaver 2 3.5""DD $15 -- Good arcade/strategy type baseball game, you have ability to play for league play, i have MLB stats for 1990 and 1991 EGA Stormovik SU25:",misc.forsale
75916,"Soviet Attack Fighter 3.5""DD $10 -- Good fighter simulation, various missions and levels of play Sierra Thexder FireHawk 3.5"" & 5.25"" $5 -- Arcade shoot 'em up type game, nice music and sound effects Virgen Scrabble 3.5"" $5 -- computer version of the popular board game I'm willing to negotiate on the prices, prices do not include shipping.",misc.forsale
75916,Shipping costs will be split 50/50.,misc.forsale
75916,Drop me a line!,misc.forsale
75916,:),misc.forsale
75916,Roberto Alvarez ud156844@ndsuvm1 Programmer Analyst ud156844@vm1.nodak.edu University of North Dakota adrxa@undjes2,misc.forsale
76555,X-News-Software: BNN via BNN_POST,misc.forsale
76555,v1.0 beta I would like to buy a cheap modem for my Mac.,misc.forsale
76555,Did I mention that I would prefer it to be cheap?,misc.forsale
76555,"2400 baud preferred, but when you're looking for cheap (and I do mean cheap) beggars can't be choosers.",misc.forsale
76555,E-mail me.,misc.forsale
76555,"Oh, I'm in Seattle, so if you were also, that would be a bonus.",misc.forsale
76406,I have a 1.2GB full size Seagate SCSI2 disk for sale.,misc.forsale
76406,Model No. is ST41200N,misc.forsale
76406,"This is a brand new disk, never been used or formatted.",misc.forsale
76406,Send me your offer at lohia@bharat.aux.apple.com -Raj,misc.forsale
76254,HP 9872B 4 pen plotter.,misc.forsale
76254,$150 Fujistu M2451E 130 meg SCSI tape drive $150 Sony 40 meg SCSI disk drive (sticks once in a while) $50 Dead Maxtor XT4380E 338 meg ESDI drive $100 Dead Miniscribe 20 meg SCSI drive $10 Adaptac SCSI to ST-412 interface board $20 Daughter boards from tape drives ?,misc.forsale
76254,QIC-02 - QIC-36?,misc.forsale
76254,"$20 Twist Terms (VT100 terms that the head twists on for 80x25 or 80x72) $150 14"" Analog RGB color monitor (15.7 Khz works nice with amiga's) $100 Spool with 90+ feet of 50 conductor ribbon cable $75 All prices are or best offer.",misc.forsale
76254,Prices do not include UPS shipping.,misc.forsale
76254,All items working except those stated as Dead.,misc.forsale
76254,--Matthew,misc.forsale
75964,Th following cd's are for sale.,misc.forsale
75964,Each cd cost 10$ except otherwise indicated which includes shipping and handling.,misc.forsale
75964,Achtung baby U2 * Joshua tree U2 **,misc.forsale
75964,The immaculate collection Madonna ** $12 Love hurts Cher * Garth brooks Garth brooks * Red hot ..chilli peppers..,misc.forsale
75964,** OOOOOHHHHH TLC ** Light and shadows wilson ** * Used only once.,misc.forsale
75964,"** never used, most of them are still in shrink wraps Please email to kGC @ woods.ulowell.edu",misc.forsale
76478,"Hallo all...my girlfriend and I will be travelling across the US this summer, so we won't be using our tickets to return to Hawaii.",misc.forsale
76478,Please buy them.,misc.forsale
76478,"The tickets are one-way, leaving Peoria, IL on May 17.",misc.forsale
76478,"It connects to the main route in Minneapolis/St. Paul, and from there goes on to Honolulu...you'll be in Honolulu at 2:42 pm, and flying via Northwest airlines.",misc.forsale
76478,"Any offers will be considered, but please make sure these are serious offers.",misc.forsale
76478,"Tickets to Hawaii aren't cheap, but we're aiming to make two people very happy this summer.",misc.forsale
76478,******************* madkiwi@camelot.bradley.edu,misc.forsale
76814,"Hello there, I am looking for Sim City for PC (new/used).",misc.forsale
76814,Please make your offer to cchu@udel.edu.,misc.forsale
76814,Thanks !,misc.forsale
76814,chu,misc.forsale
74755,"X-UserAgent: Nuntius v1.1.1d17 X-XXDate: Mon, 5 Apr 93 23:26:58",misc.forsale
74755,GMT,misc.forsale
74755,I was wrong!,misc.forsale
74755,I guess they are closer to $800 new!,misc.forsale
74755,I will probably still sell them for the above implied $300 obo.,misc.forsale
74755,Email me if you want more specifics.,misc.forsale
74755,"This is a really attractive set of books, kind of a Bible encyclopedia set.",misc.forsale
74755,Also email me if you know more about these books or post the information here.,misc.forsale
76257,I have a Jap. import of One on CD single.,misc.forsale
76257,It contains: One Breadfan For Whom the Bell Tolls (live) Sanitarium (live) One (demo),misc.forsale
76257,"Make offer, Andy",misc.forsale
76485,it must have 1 meg memory and support res.,misc.forsale
76485,"1024x768 (even higher will be better)if it has 9 & 15 pin ports and also supports ega/cga , that's better.",misc.forsale
76485,I will pay $30 + $1 (shipping) for it.,misc.forsale
76485,let me knoe if u have one like this.,misc.forsale
76485,ailin 803-654-8817,misc.forsale
76358,Nikkor 70-210 AF for immediate sale.,misc.forsale
76358,Excellent condition.,misc.forsale
76358,Send E-mail for details.,misc.forsale
76880,"Again, tell us about it Ken! -=-",misc.forsale
76880,Andy -=- _______________________________________________________________________________,misc.forsale
76880,Andy Belville,misc.forsale
